epoch,train_loss,train_dice,train_iou,train_positive_dice,train_empty_specificity,val_loss,val_dice,val_iou,val_positive_dice,val_empty_specificity
23,0.32910001273424744,0.7010843542669092,0.6516088813353369,0.768099754391388,0.6342933690555927,0.5112723255093207,0.5678372344559415,0.5208215882193368,0.47101962793132535,0.6631016042780749
24,0.32008415202153123,0.7741850628744072,0.7265711263776905,0.7922349843395234,0.7561955793703952,0.5060098049132972,0.6506277918815613,0.6049879469640171,0.4749071212566417,0.8235294117647058
25,0.32349157623299335,0.7196811825306934,0.6719192984879157,0.7838505328222312,0.6557267247153382,0.49690038287093374,0.531524631051683,0.4853823459694649,0.47932410823262256,0.5828877005347594
26,0.3227553681233952,0.7284293724701973,0.6808409554292115,0.7865913635500337,0.6704621567314133,0.47820747734080105,0.5590012675186373,0.5134553991639711,0.4532036397444165,0.6631016042780749
27,0.321500920211657,0.719274985214401,0.6720939845256619,0.7897572009874287,0.6490288010716678,0.4753046145015007,0.5062162677075008,0.45742824153144923,0.47720780061638873,0.5347593582887701
28,0.3173808254518992,0.7359063327612392,0.688871983812384,0.7982101889467368,0.6738111185532485,0.4977592599359805,0.6152676691930508,0.5707739162019579,0.4742625286446838,0.7540106951871658
29,0.32213910887282154,0.7256481237397103,0.677015463664443,0.7911001614338168,0.6604152712659076,0.535440152224826,0.6067207465274636,0.5619472424296356,0.4624641110067782,0.7486631016042781
30,0.3228172460025447,0.71913460103988,0.6702573289010637,0.7888039192834859,0.6496985934360349,0.48402502433951655,0.4952118369446932,0.44973263425647086,0.47132386137609894,0.5187165775401069
31,0.31553574560753095,0.7823252213837036,0.7352026537215698,0.8071985737450661,0.7575351640991292,0.5440452098846436,0.6365553794524098,0.5960133288587842,0.43566328967395035,0.8342245989304813
32,0.32105532624464794,0.7358509084995223,0.6878789568339286,0.7974271161139734,0.6744809109176155,0.5179623908431061,0.5921099423719545,0.5493496226653899,0.4493086286213087,0.732620320855615
33,0.31331370370534395,0.7522123493191701,0.7062281156617977,0.8120598099244538,0.6925653047555258,0.4831154368958383,0.6553181014613643,0.611112340682279,0.4952337806639464,0.8128342245989305
34,0.3086174400070297,0.7719466525490194,0.7278848167075203,0.8247130036549294,0.7193569993302076,0.49565409376936137,0.6664593467172587,0.6223749540886789,0.48508922626142914,0.8449197860962567
35,0.309175551347547,0.7935415653325055,0.7492595730072618,0.8256366881391695,0.7615539182853316,0.5115891266061932,0.6121376635572017,0.5674528338195821,0.4842558321745499,0.7379679144385026
