image_id,group_id,gt_area_ratio,size_group,candidate_count,selected_candidate_index,oracle_candidate_index,oracle_best_rank,dice,winner_candidate_dice,prediction_map_minus_winner_dice,oracle_best_single_dice,selected_to_oracle_regret,score_quality_spearman,complete_miss,baseline_dice,baseline_oracle_best_single_dice,baseline_complete_miss,baseline_candidate_count,top_1_oracle_reach,top_1_best_dice,top_1_regret,top_3_oracle_reach,top_3_best_dice,top_3_regret,top_5_oracle_reach,top_5_best_dice,top_5_regret,top_10_oracle_reach,top_10_best_dice,top_10_regret
IMG000161.jpeg,btxrd-heuristic-000082,0.021123046875,medium,54,7,50,8,0.534817563388992,0.534817563388992,0.0,0.7394014962593516,0.20458393287035959,0.3127012391931571,0,0.534817563388992,0.7394014962593516,0,54,0,0.534817563388992,0.20458393287035959,0,0.534817563388992,0.20458393287035959,0,0.7292839122841064,0.010117583975245203,1,0.7394014962593516,0.0
IMG000200.jpeg,btxrd-heuristic-000098,0.0232421875,medium,27,2,2,1,0.6345981475948611,0.6345981475948611,0.0,0.6345981475948611,0.0,0.8608058608058607,0,0.6345981475948611,0.6345981475948611,0,27,1,0.6345981475948611,0.0,1,0.6345981475948611,0.0,1,0.6345981475948611,0.0,1,0.6345981475948611,0.0
IMG000201.jpeg,btxrd-heuristic-000098,0.021513671875,medium,27,23,21,3,0.2556332556332556,0.2556332556332556,0.0,0.5861397994312229,0.33050654379796723,0.8095238095238095,0,0.2556332556332556,0.5861397994312229,0,27,0,0.2556332556332556,0.33050654379796723,1,0.5861397994312229,0.0,1,0.5861397994312229,0.0,1,0.5861397994312229,0.0
IMG000202.jpeg,btxrd-heuristic-000099,0.024990234375,medium,36,23,33,2,0.8327375352775165,0.8327375352775165,0.0,0.879842180774749,0.04710464549723248,0.9590433079833234,0,0.879842180774749,0.879842180774749,0,36,0,0.8327375352775165,0.04710464549723248,1,0.879842180774749,0.0,1,0.879842180774749,0.0,1,0.879842180774749,0.0
IMG000222.jpeg,btxrd-heuristic-000109,0.030498046875,medium,81,34,16,52,0.22426287547712562,0.22426287547712562,0.0,0.7545157405814553,0.5302528651043297,0.3721877004643751,0,0.22426287547712562,0.7545157405814553,0,81,0,0.22426287547712562,0.5302528651043297,0,0.22426287547712562,0.5302528651043297,0,0.22426287547712562,0.5302528651043297,0,0.34099783080260304,0.4135179097788523
IMG000244.jpeg,btxrd-heuristic-000120,0.000556640625,small,81,0,36,16,0.0,0.0,0.0,0.0022568269013766643,0.0022568269013766643,0.14285581582007875,1,0.0,0.0022568269013766643,1,81,0,0.0,0.0022568269013766643,0,0.0,0.0022568269013766643,0,0.0,0.0022568269013766643,0,0.0,0.0022568269013766643
IMG000245.jpeg,btxrd-heuristic-000121,0.010078125,medium,27,2,17,7,0.6146515783204288,0.6146515783204288,0.0,0.7443202307969707,0.1296686524765419,0.8552231284157716,0,0.6146515783204288,0.7443202307969707,0,27,0,0.6146515783204288,0.1296686524765419,0,0.7063655030800822,0.03795472771688857,0,0.7063655030800822,0.03795472771688857,1,0.7443202307969707,0.0
IMG000260.jpeg,btxrd-heuristic-000128,0.00572265625,small,51,49,31,9,0.0,0.0,0.0,0.051029463968761096,0.051029463968761096,0.36202676088043056,1,0.0,0.051029463968761096,1,51,0,0.0,0.051029463968761096,0,0.0,0.051029463968761096,0,0.0360637577697089,0.014965706199052194,1,0.051029463968761096,0.0
IMG000275.jpeg,btxrd-heuristic-000137,0.001748046875,small,54,14,53,45,0.04452054794520548,0.04452054794520548,0.0,0.16272965879265092,0.11820911084744544,0.28423861254049926,0,0.04452054794520548,0.16272965879265092,0,54,0,0.04452054794520548,0.11820911084744544,0,0.04452054794520548,0.11820911084744544,0,0.04452054794520548,0.11820911084744544,0,0.04452054794520548,0.11820911084744544
IMG000279.jpeg,btxrd-heuristic-000140,0.00013671875,small,36,21,13,26,0.001450536698578474,0.001450536698578474,0.0,0.0035561877667140826,0.0021056510681356083,0.22175628365966044,0,0.001450536698578474,0.0035561877667140826,0,36,0,0.001450536698578474,0.0021056510681356083,0,0.001450536698578474,0.0021056510681356083,0,0.001450536698578474,0.0021056510681356083,0,0.001450536698578474,0.0021056510681356083
