image_id,group_id,size_group,gt_area_ratio,baseline_dice,primary_dice,delta_dice,baseline_area_ratio,primary_area_ratio,area_expansion,baseline_gt_area_ratio,primary_gt_area_ratio,baseline_source,primary_source,baseline_border_fraction,primary_border_fraction,tumor_probability,activation_mean,activation_std,bas_area_spearman,candidate_count
IMG000727.jpeg,btxrd-heuristic-000411,small,0.0012890625,0.0,0.01845444059976932,0.01845444059976932,0.017470703125,0.091845703125,5.257126886528787,13.553030303030303,71.25,layercam320,external_saliency,0.0,0.004253056884635832,0.2974117696285248,0.4563473165035248,0.4375760555267334,0.9141942705203313,176
IMG000747.jpeg,btxrd-heuristic-000422,small,0.003193359375,0.08308982340236311,0.045331669785818256,-0.03775815361654485,0.073671875,0.1376953125,1.8690349946977731,23.07033639143731,43.11926605504587,layercam320,classifier448,0.0027836691410392366,0.0,0.5586665868759155,0.46382802724838257,0.40505003929138184,0.9776637632456568,170
IMG000749.jpeg,btxrd-heuristic-000424,small,0.002001953125,0.8031496062992126,0.029611078373600472,-0.7735385279256122,0.00171875,0.130576171875,75.9715909090909,0.8585365853658536,65.22439024390243,external_saliency,classifier448,0.0,0.004113379702340887,0.5617013573646545,0.4906507134437561,0.42099228501319885,0.966860509780874,135
IMG000750.jpeg,btxrd-heuristic-000425,small,0.0007421875,0.0,0.007676883414494414,0.007676883414494414,0.000986328125,0.169716796875,172.06930693069307,1.3289473684210527,228.67105263157896,layercam320,classifier448,0.0,0.024397261062201508,0.25947803258895874,0.4468247890472412,0.41783928871154785,0.9006670222544132,145
IMG000751.jpeg,btxrd-heuristic-000426,small,0.000556640625,0.0782122905027933,0.008789514263685428,-0.06942277623910786,0.00119140625,0.126103515625,105.84426229508196,2.1403508771929824,226.5438596491228,classifier448,layercam320,0.0,0.11368388445752342,0.08436831831932068,0.4410189390182495,0.42131972312927246,0.9849733622640373,135
IMG000762.jpeg,btxrd-heuristic-000434,small,0.000498046875,0.006979642708766099,0.006979642708766099,0.0,0.11703125,0.11703125,1.0,234.98039215686273,234.98039215686273,classifier448,classifier448,0.03946929238985314,0.03946929238985314,0.18784570693969727,0.4780479371547699,0.40226250886917114,0.9061813542480208,131
IMG000763.jpeg,btxrd-heuristic-000435,small,0.001357421875,0.03408316291751875,0.004652018942753393,-0.029431143974765355,0.0702734375,0.5822265625,8.285158421345193,51.76978417266187,428.9208633093525,classifier448,external_saliency,0.0,0.2039248574303925,0.21329265832901,0.4291820526123047,0.4081569015979767,0.9461145790296513,162
IMG000793.jpeg,btxrd-heuristic-000452,medium,0.025791015625,0.0,0.019701586634443626,0.019701586634443626,0.06328125,0.717724609375,11.341820987654323,2.4536160545248014,27.82847406285498,layercam320,classifier448,0.4564814814814815,0.27214096197020204,0.9990941286087036,0.7798826098442078,0.30822181701660156,0.9503719638074271,209
IMG000794.jpeg,btxrd-heuristic-000452,medium,0.01095703125,0.04130162703379224,0.052863213273978145,0.011561586240185905,0.0046484375,0.37513671875,80.7016806722689,0.42424242424242425,34.23707664884135,classifier448,external_saliency,0.0,0.2534232311136565,0.9184082746505737,0.619343638420105,0.37630003690719604,0.9673220157062163,189
IMG000838.jpeg,btxrd-heuristic-000476,small,0.001220703125,0.0,0.0,0.0,0.0019921875,0.054208984375,27.21078431372549,1.632,44.408,layercam320,layercam320,0.0,0.0009007386056566384,0.9423269629478455,0.641796350479126,0.4281671643257141,0.9327153907891921,222
IMG000876.jpeg,btxrd-heuristic-000501,small,0.0009375,0.010238361862102063,0.010238361862102063,0.0,0.182197265625,0.182197265625,1.0,194.34375,194.34375,classifier448,classifier448,0.09299458648228547,0.09299458648228547,0.9076836705207825,0.5134201645851135,0.42642292380332947,0.9571887777790341,170
IMG000895.jpeg,btxrd-heuristic-000513,small,0.00048828125,0.00131420435877779,0.00131420435877779,0.0,0.088681640625,0.088681640625,1.0,181.62,181.62,layercam320,layercam320,0.0,0.0,0.9968168139457703,0.3735220432281494,0.40754973888397217,0.9156480757888816,198
IMG000899.jpeg,btxrd-heuristic-000516,small,0.007197265625,0.0,0.0,0.0,0.084482421875,0.084482421875,1.0,11.738127544097694,11.738127544097694,layercam320,layercam320,0.005317304357877702,0.005317304357877702,0.30378180742263794,0.41525182127952576,0.4056946933269501,0.9009401611258281,225
IMG000901.jpeg,btxrd-heuristic-000518,small,0.0002734375,0.004810360777058279,0.004810360777058279,0.0,0.10529296875,0.10529296875,1.0,385.07142857142856,385.07142857142856,classifier448,classifier448,0.0,0.0,0.7866945266723633,0.3458043336868286,0.4241822063922882,0.9170122980467805,144
IMG000902.jpeg,btxrd-heuristic-000519,small,0.00064453125,0.0182901482610503,0.0019438907467505724,-0.016346257514299727,0.069833984375,0.592158203125,8.479513354775555,108.34848484848484,918.7424242424242,classifier448,classifier448,0.0,0.21089433844022626,0.9922996163368225,0.5736940503120422,0.4183301031589508,0.930772607550483,135
IMG000905.jpeg,btxrd-heuristic-000521,small,0.002021484375,0.11430229184798375,0.0335195530726257,-0.08078273877535805,0.031640625,0.11509765625,3.6376543209876546,15.652173913043478,56.93719806763285,layercam320,layercam320,0.0,0.04344137111827592,0.9299113154411316,0.5469474196434021,0.41417181491851807,0.9558329822775326,161
IMG000917.jpeg,btxrd-heuristic-000527,small,0.00021484375,0.0,0.0,0.0,0.002685546875,0.253798828125,94.50545454545454,12.5,1181.3181818181818,classifier448,external_saliency,0.0,0.12135903651544884,0.8989953398704529,0.37136489152908325,0.4577976167201996,0.9484201088976844,140
